emp_length,annual_income,debt_to_income,annual_income_joint,debt_to_income_joint,delinq_2y,months_since_last_delinq,earliest_credit_line,inquiries_last_12m,total_credit_lines,open_credit_lines,total_credit_limit,total_credit_utilized,num_collections_last_12m,num_historical_failed_to_pay,months_since_90d_late,current_accounts_delinq,total_collection_amount_ever,current_installment_accounts,accounts_opened_24m,months_since_last_credit_inquiry,num_satisfactory_accounts,num_accounts_120d_past_due,num_accounts_30d_past_due,num_active_debit_accounts,total_debit_limit,num_total_cc_accounts,num_open_cc_accounts,num_cc_carrying_balance,num_mort_accounts,account_never_delinq_percent,tax_liens,public_record_bankrupt,loan_amount,term,interest_rate,installment,grade,default,is_joint_app,ever_delinquent,ever_90d_late,loan_income_ratio,installment_to_income,credit_utilization_rate,credit_age,homeownership_OWN,homeownership_RENT,verified_income_Source Verified,verified_income_Verified,loan_purpose_credit_card,loan_purpose_debt_consolidation,loan_purpose_home_improvement,loan_purpose_house,loan_purpose_major_purchase,loan_purpose_medical,loan_purpose_moving,loan_purpose_other,loan_purpose_small_business,loan_purpose_vacation,application_type_joint,verification_income_joint_Not Verified,verification_income_joint_Source Verified,verification_income_joint_Verified,initial_listing_status_whole,disbursement_method_DirectPay
10.0,62000.0,19.71,0.0,0.0,0,999.0,2008,5,10,7,78508,59504,0,0,999.0,0,0,1,4,0.0,7,0.0,0,2,19000,6,6,3,0,100.0,0,0,30000,36,20.0,1114.91,4,0,0,0,0,0.4838709677419355,0.01798241935483871,0.757935497019412,16,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.0,70000.0,35.3,0.0,0.0,0,999.0,2000,0,23,12,84167,46738,0,1,999.0,0,0,5,5,16.0,12,0.0,0,5,28500,14,7,5,0,100.0,0,1,28000,36,17.09,999.54,4,1,0,0,0,0.4,0.014279142857142857,0.5553007710860551,24,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10.0,104000.0,8.0,0.0,0.0,0,35.0,1987,4,25,17,356065,37113,1,1,38.0,0,0,7,10,7.0,17,0.0,0,5,14500,11,8,7,1,73.9,1,0,35000,36,15.04,1213.98,3,0,0,1,1,0.33653846153846156,0.011672884615384616,0.10423096906463708,37,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.0,60000.0,27.17,83550.0,24.52,0,999.0,1994,1,24,11,186793,39298,0,0,999.0,0,0,2,3,10.0,11,0.0,0,1,19600,12,7,2,3,100.0,0,0,5000,36,6.07,152.27,1,0,1,0,0,0.08333333333333333,0.0025378333333333333,0.21038261605092268,30,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
10.0,109000.0,16.89,0.0,0.0,0,999.0,1996,0,21,10,340409,32691,0,0,999.0,0,0,1,0,16.0,9,0.0,0,7,28000,11,7,5,2,100.0,0,0,29975,36,15.05,1039.83,3,0,0,0,0,0.275,0.0095397247706422,0.0960344761742492,28,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0,65000.0,17.01,0.0,0.0,0,999.0,2004,2,33,18,111400,42813,0,0,999.0,0,0,1,6,3.0,18,0.0,0,2,62200,31,17,5,0,100.0,0,0,18000,60,10.42,386.18,2,0,0,0,0,0.27692307692307694,0.005941230769230769,0.3843177737881508,20,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9.0,85000.0,22.88,0.0,0.0,0,32.0,2002,1,22,7,98213,46100,0,0,34.0,0,0,3,5,10.0,7,0.0,0,4,45000,13,4,4,0,90.9,0,0,9600,36,14.08,328.48,3,1,0,1,1,0.11294117647058824,0.0038644705882352943,0.4693879628969688,22,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10.0,57500.0,16.18,0.0,0.0,0,999.0,1998,0,30,18,291462,24486,0,0,999.0,0,0,2,4,15.0,18,0.0,0,1,86000,23,15,1,3,100.0,0,0,4000,36,6.71,122.98,1,0,0,0,0,0.06956521739130435,0.002138782608695652,0.08401095168495379,26,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
6.0,112500.0,19.42,0.0,0.0,1,13.0,1997,0,41,24,93785,72536,0,0,72.0,0,0,1,7,13.0,24,0.0,0,10,42400,35,23,12,1,75.0,0,0,30000,36,11.99,996.29,2,0,0,1,1,0.26666666666666666,0.008855911111111111,0.7734285866609799,27,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
10.0,90500.0,15.86,0.0,0.0,2,12.0,2001,8,32,13,80755,47213,0,0,19.0,0,0,3,6,1.0,13,0.0,0,2,2800,14,10,9,0,83.9,0,0,15000,60,21.85,413.01,4,1,0,1,1,0.16574585635359115,0.004563646408839779,0.5846449136276392,23,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
5.0,65000.0,5.1,0.0,0.0,0,999.0,2006,0,15,5,152343,11227,0,0,999.0,0,0,1,2,22.0,5,0.0,0,0,26800,5,3,0,4,100.0,0,0,4000,36,5.32,120.46,1,0,0,0,0,0.06153846153846154,0.0018532307692307691,0.0736955422960031,18,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
6.0,59000.0,10.92,0.0,0.0,0,999.0,1998,6,20,11,108284,15058,0,1,999.0,0,0,1,9,0.0,11,0.0,0,3,23800,11,9,7,1,100.0,0,1,12000,36,9.44,384.06,2,1,0,0,0,0.2033898305084746,0.006509491525423729,0.1390602489749178,26,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
10.0,48000.0,30.93,0.0,0.0,0,999.0,2005,1,43,20,116353,95299,0,0,999.0,0,0,9,3,2.0,20,0.0,0,5,30500,19,11,5,0,100.0,0,0,10000,36,10.91,326.97,2,1,0,0,0,0.20833333333333334,0.006811875,0.8190506475982571,19,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.0,86000.0,10.81,0.0,0.0,0,42.0,2004,3,29,15,511274,46604,0,0,52.0,0,0,3,6,1.0,15,0.0,0,4,63400,22,11,8,1,62.1,0,0,4000,36,6.71,122.98,1,0,0,1,1,0.046511627906976744,0.00143,0.09115268916471403,20,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
6.0,68353.0,16.06,0.0,0.0,0,999.0,1999,2,11,8,361446,45182,0,0,65.0,0,0,1,7,9.0,8,0.0,0,3,13600,7,6,4,1,91.0,0,0,30750,36,25.82,1235.99,5,1,0,0,1,0.449870525068395,0.018082454318025545,0.12500345833125834,25,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
10.0,71487.0,18.52,0.0,0.0,0,70.0,1983,5,17,7,236141,61100,0,1,70.0,0,94,3,6,0.0,7,0.0,0,1,4900,7,3,2,3,94.1,0,1,6500,36,10.42,211.03,2,0,0,1,1,0.09092562284051646,0.0029520052596975674,0.2587437166777476,41,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2.0,80000.0,20.84,0.0,0.0,0,999.0,2008,2,17,11,79838,54586,0,0,999.0,0,0,3,3,1.0,11,0.0,0,3,15300,10,8,6,0,100.0,0,0,11100,60,21.85,305.63,4,0,0,0,0,0.13875,0.003820375,0.6837095117613167,16,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2300000.0,3.08,0.0,0.0,0,35.0,1998,1,27,9,2761000,942456,0,2,64.0,0,0,1,7,10.0,9,0.0,0,4,112000,11,7,5,3,92.3,2,0,40000,36,9.44,1280.2,2,0,0,1,1,0.017391304347826087,0.0005566086956521739,0.3413458891705904,26,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
10.0,35000.0,43.38,79000.0,21.16,0,999.0,2003,4,11,8,344718,42113,0,0,999.0,0,0,2,2,9.0,8,0.0,0,4,35600,6,4,4,3,100.0,0,0,16600,36,7.34,515.15,1,1,1,0,0,0.4742857142857143,0.014718571428571428,0.12216652452149293,21,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
0.0,42000.0,17.66,0.0,0.0,0,999.0,1987,1,57,21,257256,282639,0,0,999.0,0,0,13,4,5.0,21,0.0,0,2,23700,11,8,2,0,100.0,0,0,2000,36,17.09,71.4,4,0,0,0,0,0.047619047619047616,0.0017000000000000001,1.098668252635507,37,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.0,55000.0,5.0,0.0,0.0,0,999.0,2009,5,26,15,60700,4818,0,2,999.0,0,0,0,9,0.0,15,0.0,0,6,36000,25,15,9,0,100.0,1,1,14300,60,13.58,329.64,3,1,0,0,0,0.26,0.005993454545454545,0.07937397034596376,15,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2.0,30000.0,25.16,0.0,0.0,0,999.0,2011,1,8,6,51000,44701,0,0,999.0,0,0,5,1,7.0,6,0.0,0,0,0,2,1,1,0,100.0,0,0,5000,36,15.04,173.43,3,0,0,0,0,0.16666666666666666,0.0057810000000000005,0.8764901960784314,13,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
10.0,55000.0,21.56,0.0,0.0,0,999.0,2005,1,41,6,282145,310894,0,0,999.0,0,0,3,3,1.0,6,0.0,0,1,12700,8,3,2,0,100.0,0,0,1550,36,9.93,49.97,2,1,0,0,0,0.028181818181818183,0.0009085454545454545,1.1018944159917772,19,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.0,80000.0,25.98,159200.0,27.39,0,999.0,2012,5,13,10,100280,69396,0,0,999.0,0,0,5,5,5.0,10,0.0,0,2,9500,6,5,4,0,100.0,0,0,30000,60,14.07,699.14,3,0,1,0,0,0.375,0.00873925,0.6920223374551256,12,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
10.0,67760.0,30.69,0.0,0.0,0,30.0,1993,1,33,13,127486,71818,0,0,999.0,0,0,3,6,12.0,13,0.0,0,1,22800,20,9,1,0,78.8,0,0,5300,36,9.43,169.61,2,0,0,1,0,0.07821723730814639,0.002503099173553719,0.563340288345387,31,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,151000.0,0.97,0.0,0.0,1,17.0,2007,4,24,10,23400,4748,0,0,33.0,0,0,0,0,0.0,10,0.0,0,2,19000,15,10,2,2,62.5,0,0,32000,60,13.59,737.8,3,1,0,1,1,0.2119205298013245,0.004886092715231788,0.2029059829059829,17,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0.0,55000.0,36.9,0.0,0.0,0,999.0,1992,2,13,10,66524,52474,0,0,999.0,0,0,2,2,2.0,10,0.0,0,7,19500,9,8,7,0,100.0,0,0,15000,36,21.45,568.6,4,0,0,0,0,0.2727272727272727,0.01033818181818182,0.788798027779448,32,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,160000.0,8.74,0.0,0.0,0,55.0,2003,6,39,12,409810,43231,0,0,55.0,0,0,4,5,1.0,12,0.0,0,2,43800,14,6,2,1,91.2,0,0,24000,36,9.93,773.63,2,1,0,1,1,0.15,0.0048351875,0.10549034918620824,21,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,90000.0,3.1,0.0,0.0,0,999.0,2003,0,20,5,41499,7489,0,0,999.0,0,0,0,2,999.0,5,0.0,0,1,29500,13,4,2,0,100.0,0,0,2000,36,6.08,60.92,1,0,0,0,0,0.022222222222222223,0.0006768888888888889,0.18046217981156173,21,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4.0,290000.0,19.34,0.0,0.0,0,50.0,1988,0,34,18,842294,149208,0,0,50.0,0,0,5,5,14.0,18,0.0,0,9,99800,20,11,11,3,94.1,0,0,29175,60,16.02,709.79,3,0,0,1,1,0.10060344827586207,0.002447551724137931,0.17714479742227773,36,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.0,40296.0,28.23,0.0,0.0,0,27.0,1997,2,62,14,237498,123342,0,0,28.0,0,0,7,6,2.0,14,0.0,0,3,23400,45,6,5,2,96.7,0,0,15000,36,11.99,498.15,2,0,0,1,1,0.37224538415723646,0.012362269207861822,0.5193391102240861,27,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
9.0,19000.0,209.1,108820.0,36.5,0,999.0,1997,0,42,14,363425,330087,0,0,999.0,0,0,4,5,16.0,14,0.0,0,5,50700,23,10,6,3,100.0,0,0,24000,60,12.62,541.42,3,0,1,0,0,1.263157894736842,0.028495789473684207,0.9082671802985486,27,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
1.0,93500.0,15.92,0.0,0.0,0,999.0,2008,0,15,12,109049,104331,0,0,999.0,0,0,6,2,999.0,12,0.0,0,4,12600,6,6,5,0,100.0,0,0,16800,60,11.99,373.63,2,0,0,0,0,0.17967914438502675,0.003996042780748663,0.9567350457133948,16,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10.0,420000.0,16.94,0.0,0.0,0,999.0,1994,1,70,51,515651,198508,0,0,999.0,0,0,3,9,1.0,51,0.0,0,23,65600,55,46,43,3,100.0,0,0,30000,60,20.0,794.82,4,0,0,0,0,0.07142857142857142,0.0018924285714285716,0.38496580051236207,30,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.0,70000.0,20.91,0.0,0.0,0,999.0,2006,1,23,13,68630,28096,0,0,999.0,0,0,2,9,9.0,13,0.0,0,5,10400,16,10,7,0,100.0,0,0,5000,36,10.91,163.49,2,0,0,0,0,0.07142857142857142,0.0023355714285714286,0.40938365146437417,18,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,130000.0,8.83,0.0,0.0,0,25.0,2003,2,10,6,94056,93889,0,0,999.0,0,0,3,3,11.0,6,0.0,0,1,10000,5,3,2,1,100.0,0,0,18000,36,7.97,563.81,1,0,0,1,0,0.13846153846153847,0.004337,0.9982244620226248,21,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
9.0,57000.0,27.03,0.0,0.0,0,65.0,1997,3,14,9,91511,69274,0,0,999.0,0,0,3,8,9.0,9,0.0,0,3,8500,10,6,3,0,92.9,0,0,5000,36,9.44,160.03,2,0,0,1,0,0.08771929824561403,0.0028075438596491227,0.7570018904831113,27,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
6.0,56000.0,12.47,0.0,0.0,0,999.0,1993,1,27,10,135888,19223,0,0,999.0,0,0,1,3,8.0,10,0.0,0,2,16500,20,8,4,2,100.0,0,0,8000,36,6.08,243.67,1,0,0,0,0,0.14285714285714285,0.00435125,0.14146208642411398,31,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
10.0,61400.91,28.62,0.0,0.0,3,13.0,1980,3,23,16,91027,68057,0,0,15.0,0,39,8,3,1.0,16,0.0,0,4,35100,11,8,7,1,91.0,0,0,20000,36,14.08,684.33,3,1,0,1,1,0.3257280714569214,0.01114527455700575,0.7476572884968197,44,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,84000.0,28.97,0.0,0.0,0,999.0,1997,1,12,11,137552,35067,0,1,999.0,0,0,2,2,11.0,11,0.0,0,4,45200,9,8,7,0,100.0,1,0,30000,36,17.09,1070.93,4,1,0,0,0,0.35714285714285715,0.012749166666666667,0.2549363149936024,27,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
10.0,58000.0,8.96,0.0,0.0,0,999.0,1996,0,30,13,326700,14378,0,1,999.0,0,0,1,4,15.0,13,0.0,0,0,6000,22,11,1,4,100.0,0,1,28000,60,12.61,631.51,3,0,0,0,0,0.4827586206896552,0.010888103448275862,0.044009794918885826,28,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
6.0,78816.0,17.57,0.0,0.0,0,999.0,2000,6,52,24,118155,45550,0,0,999.0,0,0,3,11,4.0,24,0.0,0,9,62900,37,21,13,0,100.0,0,0,13000,36,7.97,407.2,1,0,0,0,0,0.16494112870483152,0.005166463662200568,0.3855105581651221,24,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
6.0,75000.0,25.18,0.0,0.0,0,78.0,1980,1,20,10,89364,68418,0,1,78.0,0,0,2,4,12.0,10,0.0,0,5,17900,14,8,6,0,95.0,0,1,21000,60,10.42,450.55,2,0,0,1,1,0.28,0.006007333333333333,0.7656103128776689,44,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.0,20712.0,31.72,0.0,0.0,0,37.0,1999,0,27,8,59300,11937,0,0,51.0,0,0,1,5,13.0,8,0.0,0,2,48500,25,7,2,1,71.4,0,0,10400,36,9.43,332.81,2,0,0,1,1,0.5021243723445346,0.01606846272692159,0.20129848229342326,25,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,30000.0,25.92,0.0,0.0,0,29.0,2011,3,24,16,66370,19366,0,0,999.0,0,0,1,5,2.0,16,0.0,0,10,48450,23,15,7,0,92.0,0,0,10000,36,10.41,324.61,2,0,0,1,0,0.3333333333333333,0.010820333333333335,0.29178845864095226,13,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
10.0,110000.0,28.21,0.0,0.0,0,999.0,2001,1,31,15,379365,85359,0,0,999.0,0,0,3,5,9.0,15,0.0,0,6,73900,15,11,11,4,100.0,0,0,27650,60,10.42,593.22,2,0,0,0,0,0.25136363636363634,0.0053929090909090914,0.22500494246965325,23,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10.0,133000.0,11.76,0.0,0.0,0,999.0,1998,5,31,7,236327,76088,0,0,999.0,0,0,3,10,9.0,7,0.0,0,2,26900,13,3,2,2,100.0,0,0,16000,36,9.92,515.68,2,0,0,0,0,0.12030075187969924,0.0038772932330827063,0.3219606731351052,26,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,92000.0,19.28,0.0,0.0,0,40.0,2007,0,16,8,112121,68631,0,0,999.0,0,0,2,5,20.0,8,0.0,0,1,18700,10,6,1,0,93.8,0,0,40000,60,9.93,848.51,2,0,0,1,0,0.43478260869565216,0.009222934782608695,0.6121154823806424,17,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5.0,85000.0,30.61,0.0,0.0,0,999.0,2000,1,16,6,112080,70749,0,0,999.0,0,0,4,3,7.0,6,0.0,0,2,32500,3,2,2,0,100.0,0,0,30000,36,21.45,1137.2,4,1,0,0,0,0.35294117647058826,0.013378823529411766,0.6312366167023554,24,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.0,700000.0,1.48,0.0,0.0,1,23.0,1968,4,5,2,57612,50187,0,0,44.0,0,0,1,2,0.0,2,0.0,0,1,300,3,1,1,1,60.0,0,0,5600,36,12.62,187.67,3,1,0,1,1,0.008,0.00026809999999999996,0.871120599875026,56,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3.0,72000.0,18.69,0.0,0.0,0,999.0,2014,2,9,7,56575,42251,0,0,999.0,0,0,2,4,0.0,7,0.0,0,3,20800,6,5,4,0,100.0,0,0,14000,36,13.58,475.64,3,0,0,0,0,0.19444444444444445,0.006606111111111111,0.7468139637649138,10,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.0,85000.0,6.14,115000.0,8.98,0,999.0,2007,1,12,8,59888,28491,0,0,999.0,0,0,1,3,7.0,8,0.0,0,1,30200,10,7,1,0,100.0,0,0,7000,36,6.08,213.21,1,0,1,0,0,0.08235294117647059,0.0025083529411764707,0.4757380443494523,17,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
7.0,95000.0,12.58,0.0,0.0,1,7.0,2005,7,55,12,334254,98793,0,0,61.0,0,0,2,14,1.0,12,0.0,0,1,7800,14,9,2,8,94.5,0,0,16000,60,16.02,389.26,3,0,0,1,1,0.16842105263157894,0.004097473684210526,0.2955626559442819,19,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10.0,78000.0,14.38,0.0,0.0,0,75.0,2005,0,21,7,43648,35107,0,0,999.0,0,0,3,5,18.0,7,0.0,0,1,11700,9,4,2,0,95.2,0,0,15000,60,18.06,381.4,4,1,0,1,0,0.19230769230769232,0.004889743589743589,0.804320931085044,19,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10.0,53500.0,17.99,0.0,0.0,1,9.0,1993,4,38,27,175000,23462,0,0,999.0,0,0,1,15,4.0,27,0.0,0,11,45800,30,25,18,3,94.7,0,0,12000,36,12.62,402.14,3,0,0,1,0,0.22429906542056074,0.007516635514018691,0.13406857142857143,31,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.0,55000.0,9.56,0.0,0.0,0,999.0,2005,2,28,11,314147,15973,0,0,999.0,0,0,1,5,5.0,11,0.0,0,2,72100,18,9,2,3,100.0,0,0,11000,36,9.92,354.53,2,0,0,0,0,0.2,0.0064459999999999995,0.050845623227342616,19,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0,60000.0,21.8,0.0,0.0,0,28.0,2004,2,25,12,50515,23410,0,0,59.0,0,4463,6,2,12.0,12,0.0,0,4,6400,13,6,5,1,52.0,0,0,10000,60,23.88,286.99,5,0,0,1,1,0.16666666666666666,0.0047831666666666665,0.46342670493912697,20,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10.0,65000.0,5.21,0.0,0.0,0,999.0,2010,0,7,4,239800,44708,0,0,999.0,0,0,2,3,999.0,4,0.0,0,1,20000,2,1,1,1,100.0,0,0,30000,36,6.08,913.75,1,0,0,0,0,0.46153846153846156,0.014057692307692308,0.18643869891576315,14,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
8.0,106000.0,21.06,0.0,0.0,0,999.0,2005,2,32,15,303400,65739,0,0,999.0,0,0,4,4,2.0,15,0.0,0,5,90300,20,10,6,2,100.0,0,0,12000,60,7.35,239.61,1,0,0,0,0,0.11320754716981132,0.002260471698113208,0.21667435728411338,19,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,45000.0,34.99,395000.0,5.89,0,999.0,2007,3,11,6,205636,46364,0,0,999.0,0,0,2,4,1.0,6,0.0,0,2,5000,4,3,3,2,100.0,0,0,14000,60,12.62,315.83,3,0,1,0,0,0.3111111111111111,0.007018444444444444,0.225466358030695,17,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
10.0,39520.0,28.88,89800.0,20.81,0,999.0,1998,1,23,7,208138,42136,0,0,999.0,0,0,2,2,8.0,7,0.0,0,2,52000,9,4,2,2,100.0,0,0,25500,60,10.42,547.09,2,0,1,0,0,0.645242914979757,0.01384337044534413,0.20244261019131538,26,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
0.0,107000.0,12.15,0.0,0.0,0,999.0,2005,2,40,16,563746,36263,0,0,999.0,0,0,3,6,6.0,16,0.0,0,7,82900,28,12,10,7,100.0,0,0,12600,36,6.72,387.45,1,0,0,0,0,0.11775700934579439,0.0036210280373831774,0.06432506838185992,19,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,54000.0,4.71,119000.0,2.56,0,999.0,2012,0,9,7,25200,8165,0,0,999.0,0,0,0,5,13.0,7,0.0,0,1,17900,9,7,3,0,100.0,0,0,20000,60,10.9,433.86,2,0,1,0,0,0.37037037037037035,0.008034444444444445,0.3240079365079365,12,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
4.0,35000.0,24.7,70000.0,23.97,0,999.0,2013,6,8,7,49097,36219,0,0,999.0,0,0,3,5,1.0,7,0.0,0,2,2400,5,4,4,0,100.0,0,0,20000,60,20.0,529.88,4,1,1,0,0,0.5714285714285714,0.015139428571428571,0.7377029146383689,11,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
5.0,50000.0,2.39,0.0,0.0,0,999.0,2000,0,12,7,68700,4645,0,0,999.0,0,0,0,2,999.0,7,0.0,0,2,68000,8,7,2,0,100.0,0,0,8000,36,7.96,250.55,1,0,0,0,0,0.16,0.005011,0.06761280931586608,24,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.0,64000.0,36.49,194000.0,23.72,0,999.0,2002,1,37,14,434447,150679,0,0,999.0,0,0,6,5,11.0,14,0.0,0,4,26900,8,7,6,3,100.0,0,0,30000,36,9.93,967.03,2,1,1,0,0,0.46875,0.01510984375,0.34682941762746666,22,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
7.0,49000.0,36.2,99000.0,28.29,0,999.0,2006,5,14,11,300238,47054,0,0,999.0,0,0,3,8,6.0,11,0.0,0,5,34300,7,7,7,1,100.0,0,0,31200,60,21.45,851.99,4,1,1,0,0,0.636734693877551,0.017387551020408162,0.15672233361533183,18,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
